<Header>
User name: 
Location: 
Model: 1.109
Serial No.: 9G100048
Firmware revision: 12.30E
Software revision: 5-1 Rev IV (12-04-2017)
Unit: ug/m3
C-factor: 1.00
Comment: 
online data
<Data>
[d&t12/31/2035 11:50:55 AM]	PM10 [ug/m3]	PM2.5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
2/12/2019 8:19:16 AM	39.2	10.0	1.8	81.7	45.5	18.5
2/12/2019 8:19:22 AM	36.7	7.6	1.1	37.1	34.5	16.2
2/12/2019 8:19:28 AM	46.7	15.9	1.9	46.7	45.8	26.1
2/12/2019 8:19:34 AM	29.1	11.6	1.7	29.1	28.8	18.4
2/12/2019 8:19:40 AM	44.3	12.4	1.8	44.6	41.5	21.1
2/12/2019 8:19:46 AM	48.0	11.2	1.8	48.0	46.0	22.2
2/12/2019 8:19:52 AM	36.7	14.2	2.1	36.7	36.4	23.2
2/12/2019 8:19:58 AM	58.5	14.6	2.1	63.5	55.0	23.7
2/12/2019 8:20:04 AM	39.1	15.7	1.8	39.1	38.4	23.7
2/12/2019 8:20:10 AM	69.0	17.4	2.1	69.0	66.1	31.9
2/12/2019 8:20:16 AM	62.1	13.4	2.2	62.4	57.5	24.1
2/12/2019 8:20:22 AM	72.7	6.4	1.5	73.3	65.5	20.1
2/12/2019 8:20:28 AM	38.5	11.6	1.5	38.5	37.3	20.5
2/12/2019 8:20:34 AM	50.2	18.5	1.9	50.6	47.9	27.8
2/12/2019 8:20:40 AM	50.9	13.2	1.9	50.9	49.2	25.1
2/12/2019 8:20:46 AM	51.6	11.1	1.7	52.0	48.8	22.3
2/12/2019 8:20:52 AM	36.8	15.7	1.9	94.4	43.3	23.7
2/12/2019 8:20:58 AM	55.5	15.3	2.4	87.0	59.9	24.6
2/12/2019 8:21:04 AM	59.0	15.7	1.9	59.4	56.2	28.2
2/12/2019 8:21:10 AM	34.6	10.7	1.8	34.6	34.3	20.4
2/12/2019 8:21:16 AM	50.2	15.9	1.8	55.2	48.3	25.3
2/12/2019 8:21:22 AM	43.2	13.4	1.9	43.5	41.1	22.5
2/12/2019 8:21:28 AM	47.3	13.5	1.9	47.7	44.9	22.7
2/12/2019 8:21:34 AM	56.2	16.9	2.3	56.9	51.9	26.2
2/12/2019 8:21:40 AM	62.7	14.5	2.0	63.0	58.9	27.1
2/12/2019 8:21:46 AM	34.0	10.5	1.9	34.3	32.1	17.6
2/12/2019 8:21:52 AM	43.3	19.5	2.1	43.3	42.7	27.7
2/12/2019 8:21:58 AM	24.2	12.1	1.8	24.2	24.0	17.1
2/12/2019 8:22:04 AM	43.9	5.8	1.8	48.8	40.8	13.4
2/12/2019 8:22:10 AM	49.8	13.2	1.8	50.1	47.1	23.4
2/12/2019 8:22:16 AM	72.1	15.0	2.0	94.7	73.0	29.4
2/12/2019 8:22:22 AM	65.9	13.2	1.6	108.4	71.1	27.0
2/12/2019 8:22:28 AM	53.9	13.9	1.9	53.9	51.9	25.9
2/12/2019 8:22:34 AM	51.7	12.3	2.0	51.7	50.0	23.9
2/12/2019 8:22:40 AM	80.0	15.1	2.3	85.0	75.6	29.2
2/12/2019 8:22:46 AM	53.8	11.0	1.8	54.1	49.9	20.5
2/12/2019 8:22:52 AM	54.2	14.7	1.8	59.6	51.4	24.9
2/12/2019 8:22:58 AM	47.7	8.1	1.6	91.3	58.4	18.7
2/12/2019 8:23:04 AM	36.8	13.8	1.8	36.8	36.1	21.7
2/12/2019 8:23:10 AM	31.4	12.1	1.8	31.4	30.9	19.0
2/12/2019 8:23:16 AM	37.3	12.2	1.7	37.3	36.6	21.0
2/12/2019 8:23:22 AM	46.4	17.2	2.0	46.4	45.7	27.0
2/12/2019 8:23:28 AM	24.8	10.7	2.1	24.8	24.5	16.0
2/12/2019 8:23:34 AM	27.8	13.0	2.2	65.3	35.4	19.7
2/12/2019 8:23:40 AM	63.3	16.1	2.1	64.4	57.7	26.2
2/12/2019 8:23:46 AM	53.9	12.6	1.8	54.2	50.8	23.7
2/12/2019 8:23:52 AM	45.5	14.7	2.0	45.5	44.1	23.6
2/12/2019 8:23:58 AM	33.0	11.8	1.7	33.0	32.4	19.3
2/12/2019 8:24:04 AM	42.0	9.4	1.6	42.0	40.2	18.8
2/12/2019 8:24:10 AM	57.6	15.3	2.1	57.6	55.1	28.1
2/12/2019 8:24:16 AM	33.3	15.5	1.9	33.6	31.5	19.9
2/12/2019 8:24:22 AM	44.8	11.9	1.6	45.1	41.1	19.1
2/12/2019 8:24:28 AM	39.5	16.4	2.3	39.9	37.7	23.7
2/12/2019 8:24:34 AM	58.5	12.6	1.6	63.5	56.2	24.7
2/12/2019 8:24:40 AM	40.6	3.5	1.4	62.2	44.8	12.9
2/12/2019 8:24:46 AM	39.8	15.3	1.7	39.8	38.6	22.8
2/12/2019 8:24:52 AM	49.7	12.3	1.6	55.0	46.5	20.6
2/12/2019 8:24:58 AM	37.5	8.6	1.3	37.5	35.8	16.4
2/12/2019 8:25:04 AM	38.1	15.3	1.8	38.1	37.3	23.1
2/12/2019 8:25:10 AM	47.3	12.1	1.9	105.3	52.0	23.2
2/12/2019 8:25:16 AM	32.9	11.2	1.7	32.9	32.2	18.5
2/12/2019 8:25:22 AM	45.6	11.4	1.8	45.6	44.5	22.1
2/12/2019 8:25:28 AM	36.6	9.0	1.6	36.6	34.9	16.9
2/12/2019 8:25:34 AM	44.9	14.3	1.8	45.2	42.1	21.7
2/12/2019 8:25:40 AM	45.0	14.9	1.9	45.3	42.4	22.1
2/12/2019 8:25:46 AM	37.4	8.9	1.8	37.4	36.2	18.8
2/12/2019 8:25:52 AM	34.1	12.6	1.5	34.1	33.6	20.9
2/12/2019 8:25:58 AM	46.7	15.2	1.7	47.0	44.7	25.1
2/12/2019 8:26:04 AM	32.6	16.7	1.8	32.6	32.5	23.8
2/12/2019 8:26:10 AM	68.2	9.1	1.8	172.8	68.1	20.5
2/12/2019 8:26:16 AM	55.9	12.8	1.7	55.9	53.6	25.1
2/12/2019 8:26:22 AM	51.2	17.5	1.9	56.2	49.0	25.8
2/12/2019 8:26:28 AM	61.6	12.7	2.1	67.0	57.8	24.4
2/12/2019 8:26:34 AM	48.6	14.7	1.9	48.9	46.1	24.4
2/12/2019 8:26:40 AM	107.0	12.6	1.8	139.9	101.0	26.2
2/12/2019 8:26:46 AM	56.4	15.2	1.7	56.4	54.2	26.8
2/12/2019 8:26:52 AM	38.3	9.0	1.5	38.3	36.7	17.3
2/12/2019 8:26:58 AM	28.2	11.1	1.9	28.2	27.4	16.3
2/12/2019 8:27:04 AM	25.8	8.0	1.6	25.8	25.4	14.5
2/12/2019 8:27:10 AM	33.3	10.5	1.7	59.9	38.8	15.9
2/12/2019 8:27:16 AM	26.5	8.2	1.7	26.5	25.6	13.3
2/12/2019 8:27:22 AM	38.9	12.0	1.8	38.9	37.1	18.8
2/12/2019 8:27:28 AM	35.3	12.6	1.7	35.3	34.0	19.3
2/12/2019 8:27:34 AM	43.4	10.5	1.9	53.4	41.6	18.4
2/12/2019 8:27:40 AM	56.8	18.6	2.3	193.9	67.3	29.4
2/12/2019 8:27:46 AM	44.6	11.1	1.6	44.6	43.5	21.5
2/12/2019 8:27:52 AM	21.1	12.0	1.5	21.1	21.0	15.8
2/12/2019 8:27:58 AM	33.0	8.6	1.5	33.0	31.7	15.6
2/12/2019 8:28:04 AM	40.1	11.0	1.3	40.1	39.1	20.1
2/12/2019 8:28:10 AM	48.4	16.9	2.0	53.4	46.8	25.1
2/12/2019 8:28:16 AM	38.9	16.5	1.9	38.9	38.0	23.4
2/12/2019 8:28:22 AM	35.5	7.3	1.7	35.5	33.3	14.4
2/12/2019 8:28:28 AM	37.9	16.6	1.7	37.9	37.3	23.7
2/12/2019 8:28:34 AM	35.1	13.8	1.9	35.1	34.5	21.3
2/12/2019 8:28:40 AM	35.6	12.6	1.7	35.6	34.6	20.8
2/12/2019 8:28:46 AM	42.9	11.9	2.0	47.9	41.4	20.1
2/12/2019 8:28:52 AM	44.0	13.3	2.1	44.0	42.2	22.8
2/12/2019 8:28:58 AM	56.9	12.7	1.8	88.4	61.2	23.5
2/12/2019 8:29:04 AM	27.6	9.8	1.5	27.6	26.9	15.8
2/12/2019 8:29:10 AM	35.1	14.7	1.9	35.1	33.1	19.3
2/12/2019 8:29:16 AM	33.5	9.3	1.8	33.5	31.9	15.4
2/12/2019 8:29:22 AM	34.3	12.2	1.7	34.3	33.0	18.6
2/12/2019 8:29:28 AM	48.5	9.2	1.6	91.0	53.7	18.6
2/12/2019 8:29:34 AM	33.9	9.1	1.4	38.9	32.8	15.5
2/12/2019 8:29:40 AM	35.6	9.4	1.6	35.6	33.9	16.4
2/12/2019 8:29:46 AM	34.8	13.3	1.7	34.8	34.5	21.5
2/12/2019 8:29:52 AM	59.3	14.2	1.8	60.0	54.5	24.3
2/12/2019 8:29:58 AM	59.5	10.7	2.0	59.9	56.3	24.6
2/12/2019 8:30:04 AM	45.7	7.9	1.5	46.0	42.8	18.5
2/12/2019 8:30:10 AM	33.5	8.4	1.6	33.5	32.8	17.2
2/12/2019 8:30:16 AM	37.6	9.0	1.5	37.6	35.3	15.5
2/12/2019 8:30:22 AM	46.4	17.0	1.8	46.4	45.3	26.3
2/12/2019 8:30:28 AM	31.8	14.5	1.7	31.8	31.6	21.6
2/12/2019 8:30:34 AM	20.2	8.0	1.6	20.2	20.1	13.1
2/12/2019 8:30:40 AM	40.2	11.2	1.6	40.2	38.7	20.1
2/12/2019 8:30:46 AM	44.6	11.4	1.6	44.6	43.6	22.4
2/12/2019 8:30:52 AM	47.4	13.9	1.7	47.4	45.3	23.7
2/12/2019 8:30:58 AM	37.7	8.1	1.4	37.7	36.7	17.9
2/12/2019 8:31:04 AM	48.0	16.8	1.8	53.0	46.9	26.6
2/12/2019 8:31:10 AM	48.8	15.0	2.0	49.1	45.9	23.2
2/12/2019 8:31:16 AM	35.6	11.7	1.7	35.6	35.1	20.7
2/12/2019 8:31:22 AM	30.7	10.1	1.6	30.7	30.3	17.6
2/12/2019 8:31:28 AM	44.0	14.9	2.2	44.0	42.8	24.7
2/12/2019 8:31:34 AM	49.8	13.3	1.6	54.7	47.8	23.6
2/12/2019 8:31:40 AM	32.9	9.8	1.5	70.4	39.8	17.4
2/12/2019 8:31:46 AM	35.4	14.1	1.8	256.2	52.1	22.2
2/12/2019 8:31:52 AM	46.1	11.2	1.9	46.1	44.4	20.9
2/12/2019 8:31:58 AM	33.3	13.0	2.0	33.3	32.8	20.4
2/12/2019 8:32:04 AM	47.1	9.4	1.6	47.1	44.8	20.4
2/12/2019 8:32:10 AM	43.3	11.6	1.5	43.3	42.3	22.4
2/12/2019 8:32:16 AM	66.0	13.3	1.6	66.7	60.3	24.1
2/12/2019 8:32:22 AM	33.6	2.7	1.4	38.5	32.2	11.0
2/12/2019 8:32:28 AM	54.7	16.7	1.7	55.1	51.9	27.4
2/12/2019 8:32:34 AM	52.2	15.1	2.0	57.5	49.3	23.6
2/12/2019 8:32:40 AM	41.6	13.8	1.9	41.6	40.7	23.1
2/12/2019 8:32:46 AM	41.5	13.0	1.8	41.5	41.0	24.0
2/12/2019 8:32:52 AM	49.0	12.9	1.5	53.9	46.9	22.2
2/12/2019 8:32:58 AM	51.7	8.5	1.8	52.1	48.4	19.8
2/12/2019 8:33:04 AM	66.2	9.9	1.8	109.0	67.5	19.3
2/12/2019 8:33:10 AM	37.6	10.5	1.8	37.6	35.9	17.4
2/12/2019 8:33:16 AM	42.2	11.5	1.6	47.2	40.6	19.3
2/12/2019 8:33:22 AM	50.1	11.0	1.7	55.4	47.1	20.4
2/12/2019 8:33:28 AM	61.7	12.1	2.0	83.7	64.4	24.2
2/12/2019 8:33:34 AM	63.4	14.3	1.9	68.4	61.1	27.8
2/12/2019 8:33:40 AM	46.8	16.1	2.0	46.8	45.4	25.0
2/12/2019 8:33:46 AM	29.9	12.0	1.9	29.9	29.4	18.7
2/12/2019 8:33:52 AM	42.7	11.6	1.9	43.1	40.4	20.0
2/12/2019 8:33:58 AM	32.3	9.8	1.8	37.3	31.1	15.7
2/12/2019 8:34:04 AM	50.1	9.1	1.7	55.4	46.9	19.1
2/12/2019 8:34:10 AM	50.1	15.2	1.8	50.1	48.4	25.5
2/12/2019 8:34:16 AM	35.4	13.7	1.7	35.7	33.6	20.3
2/12/2019 8:34:22 AM	42.5	12.2	1.8	42.5	41.3	22.3
2/12/2019 8:34:28 AM	37.7	14.5	2.1	37.7	37.1	23.1
2/12/2019 8:34:34 AM	46.6	9.1	1.5	73.1	50.6	17.4
2/12/2019 8:34:40 AM	38.3	10.7	1.7	60.2	42.7	18.1
2/12/2019 8:34:46 AM	53.5	14.9	2.3	53.8	50.5	25.9
2/12/2019 8:34:52 AM	52.8	10.9	1.8	53.2	49.6	22.4
2/12/2019 8:34:58 AM	38.8	8.7	1.5	39.2	36.8	18.0
2/12/2019 8:35:04 AM	57.6	11.6	1.7	58.3	53.0	21.9
2/12/2019 8:35:10 AM	39.1	12.9	1.8	39.1	38.6	22.5
2/12/2019 8:35:16 AM	40.1	12.9	1.6	40.1	39.5	22.9
2/12/2019 8:35:22 AM	39.0	10.8	1.9	39.0	38.1	19.9
2/12/2019 8:35:28 AM	47.5	10.8	1.6	52.4	45.3	19.1
2/12/2019 8:35:34 AM	28.6	7.5	1.4	28.6	27.6	14.9
2/12/2019 8:35:40 AM	35.8	9.8	1.5	35.8	35.0	18.3
2/12/2019 8:35:46 AM	45.9	13.6	2.0	46.3	43.4	22.6
2/12/2019 8:35:52 AM	23.6	9.5	1.3	23.6	23.3	14.8
2/12/2019 8:35:58 AM	31.2	11.4	1.9	31.2	30.4	17.6
2/12/2019 8:36:04 AM	19.4	8.5	1.8	19.4	19.2	12.7
2/12/2019 8:36:10 AM	25.5	10.6	1.4	25.5	25.3	16.9
2/12/2019 8:36:16 AM	39.8	11.1	1.9	39.8	37.4	17.7
2/12/2019 8:36:22 AM	30.2	11.7	1.7	30.2	29.2	17.9
2/12/2019 8:36:28 AM	33.1	11.0	1.7	33.1	32.3	18.2
2/12/2019 8:36:34 AM	34.4	13.2	1.8	39.3	33.3	18.4
2/12/2019 8:36:40 AM	50.5	11.3	1.7	51.2	46.6	21.3
2/12/2019 8:36:46 AM	40.4	14.9	1.7	40.4	39.7	23.9
2/12/2019 8:36:52 AM	24.3	13.1	1.8	24.3	24.3	18.1
2/12/2019 8:36:58 AM	29.5	6.5	1.5	34.5	28.2	11.8
2/12/2019 8:37:04 AM	33.2	11.5	1.6	33.6	31.1	16.8
2/12/2019 8:37:10 AM	30.6	13.1	1.7	30.6	30.2	19.6
2/12/2019 8:37:16 AM	32.8	12.3	1.6	32.8	32.3	19.3
2/12/2019 8:37:22 AM	30.0	10.6	2.0	30.0	29.6	17.5
2/12/2019 8:37:28 AM	43.0	12.7	1.9	43.3	40.0	19.6
2/12/2019 8:37:34 AM	59.4	13.9	1.7	60.1	55.5	25.5
2/12/2019 8:37:40 AM	49.3	9.3	1.7	54.2	46.5	19.5
2/12/2019 8:37:46 AM	45.5	14.3	1.8	45.5	44.6	24.4
2/12/2019 8:37:52 AM	32.6	10.3	1.5	32.6	32.2	18.8
2/12/2019 8:37:58 AM	33.3	13.1	1.6	33.3	32.3	19.8
2/12/2019 8:38:04 AM	29.4	11.8	1.6	29.4	29.1	18.6
2/12/2019 8:38:10 AM	24.3	8.5	1.6	24.3	24.2	15.2
2/12/2019 8:38:16 AM	37.0	8.2	1.8	42.0	35.7	16.0
2/12/2019 8:38:22 AM	35.4	14.3	2.0	35.4	34.8	21.7
2/12/2019 8:38:28 AM	51.4	14.1	2.0	56.4	49.6	24.2
2/12/2019 8:38:34 AM	56.5	12.7	1.7	66.5	53.2	21.0
2/12/2019 8:38:40 AM	47.2	17.1	2.1	47.2	45.4	25.3
2/12/2019 8:38:46 AM	31.8	11.5	1.8	31.8	30.7	17.8
2/12/2019 8:38:52 AM	43.7	11.5	1.9	81.2	49.9	21.4
2/12/2019 8:38:58 AM	33.7	9.0	1.7	33.7	33.0	17.6
2/12/2019 8:39:04 AM	43.2	10.8	1.5	43.5	40.3	18.1
2/12/2019 8:39:10 AM	37.9	15.1	1.9	37.9	36.9	22.5
2/12/2019 8:39:16 AM	31.6	7.5	1.2	36.5	30.0	12.7
2/12/2019 8:39:22 AM	31.9	14.1	1.8	53.5	38.0	19.8
2/12/2019 8:39:28 AM	27.0	7.8	1.6	27.0	25.9	13.6
2/12/2019 8:39:34 AM	33.0	11.3	1.9	33.0	31.7	17.2
2/12/2019 8:39:40 AM	32.8	13.0	1.6	32.8	32.2	19.7
2/12/2019 8:39:46 AM	39.3	9.8	1.4	39.3	37.8	18.5
2/12/2019 8:39:52 AM	36.5	11.2	1.6	58.1	42.6	20.3
2/12/2019 8:39:58 AM	38.9	11.0	1.4	38.9	37.7	19.3
2/12/2019 8:40:04 AM	33.6	14.3	2.0	33.6	33.2	21.1
2/12/2019 8:40:10 AM	27.7	11.7	1.7	27.7	27.5	18.2
2/12/2019 8:40:16 AM	17.6	8.6	1.4	17.6	17.2	11.3
2/12/2019 8:40:22 AM	28.1	7.9	1.6	28.1	27.5	14.9
2/12/2019 8:40:28 AM	28.7	15.0	1.9	28.7	28.2	19.8
2/12/2019 8:40:34 AM	22.7	10.1	1.7	22.7	22.2	14.0
2/12/2019 8:40:40 AM	20.7	9.1	1.9	20.7	20.6	14.4
2/12/2019 8:40:46 AM	36.4	11.7	1.7	58.0	42.3	19.9
2/12/2019 8:40:52 AM	21.4	8.0	1.7	21.4	21.0	12.7
2/12/2019 8:40:58 AM	25.2	7.4	1.6	25.2	24.9	14.3
2/12/2019 8:41:04 AM	27.3	10.7	1.8	27.3	27.0	17.1
2/12/2019 8:41:10 AM	44.3	11.7	1.5	44.6	41.2	18.8
2/12/2019 8:41:16 AM	45.3	11.3	1.9	50.7	42.3	18.8
2/12/2019 8:41:22 AM	35.3	10.9	1.7	35.3	34.4	19.0
2/12/2019 8:41:28 AM	46.0	5.9	1.4	46.3	41.5	13.5
2/12/2019 8:41:34 AM	35.6	14.0	1.9	35.6	35.2	22.3
2/12/2019 8:41:40 AM	38.5	13.5	1.9	38.9	35.8	19.1
2/12/2019 8:41:46 AM	42.4	13.8	2.1	42.4	40.7	21.7
2/12/2019 8:41:52 AM	39.3	7.0	1.3	39.3	37.8	16.5
2/12/2019 8:41:58 AM	46.0	7.9	1.6	46.4	42.3	16.9
2/12/2019 8:42:04 AM	35.1	10.6	1.8	35.1	34.3	18.4
2/12/2019 8:42:10 AM	48.3	6.7	1.4	49.3	42.6	13.9
2/12/2019 8:42:16 AM	28.5	8.5	1.7	28.5	28.1	15.7
2/12/2019 8:42:22 AM	44.7	11.0	1.5	49.7	42.6	19.4
2/12/2019 8:42:28 AM	26.7	7.9	1.7	26.7	25.8	14.6
2/12/2019 8:42:34 AM	41.0	14.9	1.8	62.6	47.1	24.0
2/12/2019 8:42:40 AM	41.5	9.0	1.6	41.8	38.7	17.7
2/12/2019 8:42:46 AM	34.5	11.6	1.7	34.5	33.9	19.8
2/12/2019 8:42:52 AM	38.6	12.1	1.8	38.9	36.5	20.2
2/12/2019 8:42:58 AM	41.0	11.2	1.8	46.0	39.5	18.8
2/12/2019 8:43:04 AM	31.8	12.4	1.8	31.8	31.6	20.7
2/12/2019 8:43:10 AM	34.0	10.4	1.8	34.0	33.2	17.8
2/12/2019 8:43:16 AM	21.2	6.1	1.5	21.2	20.9	11.8
2/12/2019 8:43:22 AM	26.9	8.1	1.4	31.8	25.9	12.9
2/12/2019 8:43:28 AM	38.8	8.8	1.8	39.1	36.5	17.0
2/12/2019 8:43:34 AM	43.0	8.6	1.5	43.0	41.5	19.0
2/12/2019 8:43:40 AM	38.5	11.2	1.6	38.5	36.8	18.6
2/12/2019 8:43:46 AM	26.3	10.2	1.6	26.3	26.1	16.7
2/12/2019 8:43:52 AM	23.3	6.8	1.6	23.3	22.8	12.5
2/12/2019 8:43:58 AM	31.7	8.9	1.5	31.7	30.5	15.6
2/12/2019 8:44:04 AM	44.7	11.4	1.6	71.3	49.6	19.8
2/12/2019 8:44:10 AM	59.6	9.6	1.7	60.3	54.2	19.8
2/12/2019 8:44:16 AM	21.3	7.8	1.7	21.3	21.0	12.8
2/12/2019 8:44:22 AM	50.7	13.8	2.1	50.7	49.0	25.1
2/12/2019 8:44:28 AM	49.2	9.1	1.5	54.2	47.2	19.6
2/12/2019 8:44:34 AM	27.4	17.0	2.2	27.4	27.3	21.3
2/12/2019 8:44:40 AM	48.6	13.8	2.0	80.1	53.2	21.4
2/12/2019 8:44:46 AM	39.1	9.4	1.6	39.1	37.5	18.1
2/12/2019 8:44:52 AM	51.9	10.2	1.6	52.2	48.2	20.8
2/12/2019 8:44:58 AM	36.4	9.7	1.7	36.4	35.2	18.5
2/12/2019 8:45:04 AM	32.4	10.2	1.7	32.4	31.7	17.7
2/12/2019 8:45:10 AM	34.6	11.5	1.9	34.6	34.0	19.5
2/12/2019 8:45:16 AM	22.8	9.7	1.5	22.8	22.6	15.2
2/12/2019 8:45:22 AM	43.3	9.0	1.7	43.6	40.7	18.2
2/12/2019 8:45:28 AM	38.7	10.4	1.6	38.7	37.2	18.6
2/12/2019 8:45:34 AM	31.4	12.9	1.8	31.4	30.4	18.8
2/12/2019 8:45:40 AM	26.0	13.0	1.7	26.0	25.7	17.9
2/12/2019 8:45:46 AM	56.7	14.3	1.9	57.7	51.2	22.9
2/12/2019 8:45:52 AM	61.4	10.3	1.7	71.3	58.6	21.7
2/12/2019 8:45:58 AM	44.7	15.0	2.4	102.3	50.2	24.8
2/12/2019 8:46:04 AM	42.0	12.7	1.7	51.9	40.2	19.0
2/12/2019 8:46:10 AM	26.0	13.0	1.9	26.0	25.8	18.1
2/12/2019 8:46:16 AM	45.4	11.2	1.6	45.4	44.1	22.4
2/12/2019 8:46:22 AM	30.1	12.9	1.6	30.1	29.8	19.5
2/12/2019 8:46:28 AM	43.6	10.7	1.7	43.9	41.3	20.3
2/12/2019 8:46:34 AM	63.8	9.3	1.7	64.1	59.2	21.9
2/12/2019 8:46:40 AM	46.9	7.1	1.4	46.9	43.7	16.9
2/12/2019 8:46:46 AM	29.3	11.4	1.7	29.3	28.1	16.3
2/12/2019 8:46:52 AM	43.5	12.3	1.7	43.5	42.2	21.7
2/12/2019 8:46:58 AM	41.7	10.8	1.6	46.7	39.9	19.0
2/12/2019 8:47:04 AM	32.1	11.6	1.7	32.1	31.5	18.8
2/12/2019 8:47:10 AM	30.6	6.3	1.5	52.2	36.5	14.3
2/12/2019 8:47:16 AM	38.0	6.0	1.8	43.0	35.7	12.6
2/12/2019 8:47:22 AM	26.6	7.9	1.5	26.6	26.3	15.0
2/12/2019 8:47:28 AM	29.6	10.3	1.4	87.3	36.0	17.3
2/12/2019 8:47:34 AM	30.8	12.0	1.7	30.8	29.9	17.3
2/12/2019 8:47:40 AM	28.5	8.9	1.5	28.5	28.0	15.9
2/12/2019 8:47:46 AM	35.3	9.3	1.8	35.3	34.2	18.2
2/12/2019 8:47:52 AM	30.6	8.5	1.8	30.6	29.7	16.4
2/12/2019 8:47:58 AM	40.0	13.0	1.9	44.9	38.3	19.1
2/12/2019 8:48:04 AM	41.8	11.8	1.6	42.2	39.5	20.0
2/12/2019 8:48:10 AM	39.1	16.7	2.1	39.1	38.6	25.0
2/12/2019 8:48:16 AM	49.6	12.1	1.8	92.1	55.1	22.2
2/12/2019 8:48:22 AM	45.7	10.2	1.7	46.4	41.8	18.2
2/12/2019 8:48:28 AM	30.7	7.2	1.6	30.7	29.6	14.9
2/12/2019 8:48:34 AM	36.8	9.7	1.9	41.8	34.9	15.2
2/12/2019 8:48:40 AM	21.5	8.5	1.6	21.5	21.4	14.0
2/12/2019 8:48:46 AM	23.2	9.4	1.9	23.2	22.9	14.8
2/12/2019 8:48:52 AM	19.9	9.8	1.6	19.9	19.8	13.9
2/12/2019 8:48:58 AM	29.2	9.8	1.8	29.2	28.5	16.1
2/12/2019 8:49:04 AM	30.9	8.5	1.6	130.5	34.9	14.8
2/12/2019 8:49:10 AM	26.1	10.7	1.7	26.1	25.9	17.3
2/12/2019 8:49:16 AM	27.2	11.2	1.7	27.2	26.7	17.0
2/12/2019 8:49:22 AM	22.5	8.7	1.7	22.5	22.3	14.5
2/12/2019 8:49:28 AM	27.0	7.4	1.6	32.0	25.7	11.2
2/12/2019 8:49:34 AM	23.5	4.8	1.6	23.5	22.8	10.7
2/12/2019 8:49:40 AM	26.9	9.4	1.5	26.9	26.0	14.1
2/12/2019 8:49:46 AM	39.9	14.6	1.8	44.9	38.6	21.3
2/12/2019 8:49:52 AM	27.4	9.7	1.9	27.4	27.1	16.2
2/12/2019 8:49:58 AM	24.9	10.9	1.8	46.5	31.3	15.7
2/12/2019 8:50:04 AM	39.8	10.2	1.8	40.2	37.7	19.0
2/12/2019 8:50:10 AM	42.2	11.7	1.8	42.2	40.9	21.1
2/12/2019 8:50:16 AM	22.5	9.4	2.1	22.5	22.2	14.1
2/12/2019 8:50:22 AM	43.0	10.8	1.8	43.0	41.4	19.9
2/12/2019 8:50:28 AM	34.3	11.0	1.8	34.3	33.4	18.4
2/12/2019 8:50:34 AM	36.4	9.7	1.3	36.4	35.4	18.2
2/12/2019 8:50:40 AM	43.5	10.0	1.9	70.0	47.3	16.4
2/12/2019 8:50:46 AM	42.1	9.1	1.7	42.5	39.3	16.6
2/12/2019 8:50:52 AM	39.3	6.8	1.3	44.3	37.2	14.3
2/12/2019 8:50:58 AM	35.5	8.1	1.8	35.8	33.1	15.3
2/12/2019 8:51:04 AM	24.4	6.9	1.8	24.4	24.1	13.3
2/12/2019 8:51:10 AM	41.1	11.8	2.0	41.4	38.6	19.4
2/12/2019 8:51:16 AM	24.4	9.3	1.9	24.4	23.6	13.7
2/12/2019 8:51:22 AM	30.1	10.5	2.0	30.1	29.7	17.6
2/12/2019 8:51:28 AM	26.3	8.5	2.2	26.3	25.2	13.7
2/12/2019 8:51:34 AM	20.1	8.5	1.9	20.1	20.0	13.3
2/12/2019 8:51:40 AM	33.1	12.1	2.1	38.0	32.0	17.1
2/12/2019 8:51:46 AM	19.9	12.7	2.1	19.9	19.9	16.0
2/12/2019 8:51:52 AM	19.9	9.4	2.3	19.9	19.6	13.1
2/12/2019 8:51:58 AM	29.0	8.3	1.6	29.7	25.6	11.4
2/12/2019 8:52:04 AM	18.8	8.6	1.9	18.8	18.6	12.1
2/12/2019 8:52:10 AM	37.6	9.7	1.8	42.6	35.5	15.5
2/12/2019 8:52:16 AM	19.2	8.6	1.6	19.2	19.0	12.7
2/12/2019 8:52:22 AM	23.0	8.0	1.9	23.0	22.1	12.6
2/12/2019 8:52:28 AM	33.0	7.1	1.8	38.3	30.1	11.4
2/12/2019 8:52:34 AM	20.5	8.9	2.1	20.5	20.3	13.7
2/12/2019 8:52:40 AM	20.7	8.0	1.7	20.7	19.8	11.6
2/12/2019 8:52:46 AM	20.3	7.1	1.7	20.3	20.0	11.9
2/12/2019 8:52:52 AM	20.9	9.0	1.6	20.9	20.5	12.9
2/12/2019 8:52:58 AM	17.5	6.0	1.7	17.5	17.4	11.1
2/12/2019 8:53:04 AM	28.4	9.2	1.9	28.4	26.9	14.1
2/12/2019 8:53:10 AM	36.4	7.5	1.9	36.4	34.8	15.6
2/12/2019 8:53:16 AM	28.0	8.2	2.0	28.0	27.6	15.3
2/12/2019 8:53:22 AM	42.3	10.4	2.0	42.3	40.4	18.8
2/12/2019 8:53:28 AM	29.0	13.0	2.3	29.0	28.7	19.1
2/12/2019 8:53:34 AM	32.2	8.7	1.9	32.5	30.3	15.4
